Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Capital Gains;Daily Return
2020-11-16 00:00:00+00:00;102,12;102,12;102,04;102,06;20702;0,00;0,00;0,00;0,00%
2020-11-17 00:00:00+00:00;102,04;102,10;102,04;102,07;9589;0,00;0,00;0,00;0,01%
2020-11-18 00:00:00+00:00;102,04;102,13;102,01;102,08;1276915;0,00;0,00;0,00;0,01%
2020-11-19 00:00:00+00:00;102,04;102,10;102,04;102,08;42623;0,00;0,00;0,00;0,00%
2020-11-20 00:00:00+00:00;102,10;102,12;102,06;102,09;48276;0,00;0,00;0,00;0,01%
2020-11-23 00:00:00+00:00;102,10;102,12;102,02;102,02;141430;0,00;0,00;0,00;-0,07%
2020-11-24 00:00:00+00:00;102,06;102,10;102,06;102,09;16644;0,00;0,00;0,00;0,07%
2020-11-25 00:00:00+00:00;102,10;102,10;102,01;102,08;197762;0,00;0,00;0,00;-0,01%
2020-11-26 00:00:00+00:00;102,10;102,10;102,08;102,11;21275;0,00;0,00;0,00;0,03%
2020-11-27 00:00:00+00:00;102,10;102,10;102,02;102,09;148750;0,00;0,00;0,00;-0,02%
2020-11-30 00:00:00+00:00;102,04;102,17;102,04;102,09;185953;0,00;0,00;0,00;0,00%
2020-12-01 00:00:00+00:00;102,06;102,12;102,04;102,08;183357;0,00;0,00;0,00;-0,01%
2020-12-02 00:00:00+00:00;102,04;102,14;102,02;102,09;36934;0,00;0,00;0,00;0,01%
2020-12-03 00:00:00+00:00;102,10;102,14;102,08;102,10;151834;0,00;0,00;0,00;0,01%
2020-12-04 00:00:00+00:00;102,12;102,12;102,06;102,09;544365;0,00;0,00;0,00;-0,01%
2020-12-07 00:00:00+00:00;102,12;102,26;102,06;102,26;127133;0,00;0,00;0,00;0,17%
2020-12-08 00:00:00+00:00;102,06;102,12;102,03;102,09;53049;0,00;0,00;0,00;-0,16%
2020-12-09 00:00:00+00:00;102,06;102,10;102,03;102,10;139095;0,00;0,00;0,00;0,01%
